,Unnamed: 0,Time,1,2,day
368,368,18:26:39,25.87890625,32.41527289,1
369,369,18:29:39,25.63476563,31.72755282,1
370,370,18:32:39,25.63476563,31.72755282,1
371,371,18:35:39,25.63476563,32.41527289,1
372,372,18:38:39,25.63476563,32.41527289,1
373,373,18:41:39,25.87890625,32.41527289,1
374,374,18:44:40,25.87890625,32.41527289,1
375,375,18:47:40,25.87890625,32.41527289,1
376,376,18:50:40,25.87890625,32.41527289,1
377,377,18:53:40,25.63476563,31.72755282,1
378,378,18:56:40,25.87890625,31.72755282,1
379,379,18:59:40,25.63476563,31.72755282,1
380,380,19:02:40,25.63476563,32.41527289,1
381,381,19:05:40,25.63476563,32.41527289,1
382,382,19:08:40,25.63476563,32.41527289,1
383,383,19:11:40,25.14648438,31.72755282,1
384,384,19:14:40,25.390625,31.72755282,1
385,385,19:17:41,25.390625,31.72755282,1
386,386,19:20:41,25.390625,31.72755282,1
387,387,19:23:41,25.390625,31.72755282,1
388,388,19:26:41,25.14648438,31.72755282,1
389,389,19:29:41,25.390625,31.72755282,1
390,390,19:32:41,25.14648438,31.72755282,1
391,391,19:35:41,25.390625,31.72755282,1
392,392,19:38:41,25.14648438,31.72755282,1
393,393,19:41:41,25.14648438,31.72755282,1
394,394,19:44:41,25.390625,31.72755282,1
395,395,19:47:41,25.14648438,31.03983275,1
396,396,19:50:41,25.390625,31.72755282,1
397,397,19:53:41,25.14648438,31.03983275,1
398,398,19:56:42,25.14648438,31.03983275,1
399,399,19:59:42,25.390625,31.72755282,1
400,400,20:02:42,25.390625,31.03983275,1
401,401,20:05:42,25.390625,31.72755282,1
402,402,20:08:42,25.390625,31.72755282,1
403,403,20:11:42,25.390625,31.72755282,1
404,404,20:14:42,25.390625,31.72755282,1
405,405,20:17:42,25.14648438,31.72755282,1
406,406,20:20:46,25.14648438,31.72755282,1
407,407,20:23:46,25.390625,31.72755282,1
408,408,20:26:46,25.14648438,31.72755282,1
409,409,20:29:46,25.390625,31.03983275,1
410,410,20:32:46,25.390625,31.72755282,1
411,411,20:35:46,25.390625,31.72755282,1
412,412,20:38:47,25.14648438,31.72755282,1
413,413,20:41:47,25.390625,31.72755282,1
414,414,20:44:47,25.14648438,31.72755282,1
415,415,20:47:47,24.90234375,31.03983275,1
416,416,20:50:47,24.90234375,31.72755282,1
417,417,20:53:47,24.90234375,31.03983275,1
418,418,20:56:47,24.90234375,31.72755282,1
419,419,20:59:47,25.14648438,31.72755282,1
420,420,21:02:47,24.90234375,31.03983275,1
421,421,21:05:47,25.14648438,31.03983275,1
422,422,21:08:47,25.14648438,31.03983275,1
423,423,21:11:47,24.90234375,31.03983275,1
424,424,21:14:48,24.90234375,31.72755282,1
425,425,21:17:48,24.90234375,31.03983275,1
426,426,21:20:48,25.14648438,31.72755282,1
427,427,21:23:48,25.14648438,31.03983275,1
428,428,21:26:48,25.14648438,31.03983275,1
429,429,21:29:48,25.14648438,31.03983275,1
430,430,21:32:48,25.14648438,31.03983275,1
431,431,21:35:48,25.14648438,31.03983275,1
432,432,21:38:48,25.14648438,31.03983275,1
433,433,21:41:48,25.14648438,31.03983275,1
434,434,21:44:48,25.14648438,31.72755282,1
435,435,21:47:48,24.90234375,31.03983275,1
436,436,21:50:48,24.90234375,31.03983275,1
437,437,21:53:48,25.14648438,31.03983275,1
438,438,21:56:49,24.90234375,31.03983275,1
439,439,21:59:49,24.90234375,31.03983275,1
440,440,22:02:49,24.90234375,31.03983275,1
441,441,22:05:49,24.90234375,31.03983275,1
442,442,22:08:49,24.90234375,31.72755282,1
443,443,22:11:49,24.90234375,31.03983275,1
444,444,22:14:49,24.90234375,31.03983275,1
445,445,22:17:49,24.65820313,31.03983275,1
446,446,22:20:49,24.65820313,31.03983275,1
447,447,22:23:49,24.90234375,31.03983275,1
448,448,22:26:49,24.65820313,31.03983275,1
449,449,22:29:49,24.90234375,31.03983275,1
450,450,22:32:50,24.65820313,31.03983275,1
451,451,22:35:50,24.65820313,31.03983275,1
452,452,22:38:50,24.65820313,30.35211268,1
453,453,22:41:50,24.65820313,30.35211268,1
454,454,22:44:50,24.65820313,31.03983275,1
455,455,22:47:50,24.4140625,31.03983275,1
456,456,22:50:50,24.4140625,30.35211268,1
457,457,22:53:50,24.4140625,30.35211268,1
458,458,22:56:50,24.16992188,31.03983275,1
459,459,22:59:50,23.92578125,31.03983275,1
460,460,23:02:50,24.16992188,30.35211268,1
461,461,23:05:50,24.16992188,30.35211268,1
462,462,23:08:50,24.16992188,31.03983275,1
463,463,23:11:51,24.16992188,30.35211268,1
464,464,23:14:51,24.4140625,30.35211268,1
465,465,23:17:51,24.4140625,30.35211268,1
466,466,23:20:51,24.4140625,30.35211268,1
467,467,23:23:51,24.16992188,30.35211268,1
468,468,23:26:51,24.16992188,30.35211268,1
469,469,23:29:51,24.4140625,30.35211268,1
470,470,23:32:51,24.4140625,30.35211268,1
471,471,23:35:51,24.4140625,30.35211268,1
472,472,23:38:51,24.4140625,30.35211268,1
473,473,23:41:52,24.4140625,30.35211268,1
474,474,23:44:52,24.4140625,30.35211268,1
475,475,23:47:52,24.4140625,31.03983275,1
476,476,23:50:52,24.4140625,31.03983275,1
477,477,23:53:52,24.4140625,30.35211268,1
478,478,23:56:52,24.4140625,30.35211268,1
479,479,23:59:52,24.4140625,30.35211268,1
480,480,0:00:06,24.16992188,30.35211268,2
481,481,0:03:06,23.92578125,30.35211268,2
482,482,0:06:06,23.92578125,30.35211268,2
483,483,0:09:06,24.16992188,30.35211268,2
484,484,0:12:06,24.16992188,30.35211268,2
485,485,0:15:06,24.16992188,29.66439261,2
486,486,0:18:07,24.16992188,29.66439261,2
487,487,0:21:07,24.16992188,29.66439261,2
488,488,0:24:07,24.16992188,29.66439261,2
489,489,0:27:07,24.16992188,29.66439261,2
490,490,0:30:07,24.16992188,29.66439261,2
491,491,0:33:07,24.16992188,29.66439261,2
492,492,0:36:07,24.16992188,29.66439261,2
493,493,0:39:07,24.16992188,29.66439261,2
494,494,0:42:07,24.16992188,29.66439261,2
495,495,0:45:07,24.16992188,29.66439261,2
496,496,0:48:07,23.92578125,29.66439261,2
497,497,0:51:07,23.92578125,29.66439261,2
498,498,0:54:08,23.92578125,29.66439261,2
499,499,0:57:08,23.92578125,29.66439261,2
500,500,1:00:08,23.92578125,29.66439261,2
501,501,1:03:08,24.16992188,29.66439261,2
502,502,1:06:08,23.92578125,29.66439261,2
503,503,1:09:08,24.16992188,29.66439261,2
504,504,1:12:08,23.68164063,29.66439261,2
505,505,1:15:08,24.16992188,29.66439261,2
506,506,1:18:08,23.92578125,29.66439261,2
507,507,1:21:08,23.92578125,29.66439261,2
508,508,1:24:09,23.92578125,30.35211268,2
509,509,1:27:09,23.68164063,29.66439261,2
510,510,1:30:09,23.92578125,29.66439261,2
511,511,1:33:09,23.68164063,29.66439261,2
512,512,1:36:09,23.92578125,28.97667254,2
513,513,1:39:09,23.68164063,29.66439261,2
514,514,1:42:09,23.92578125,29.66439261,2
515,515,1:45:09,23.68164063,28.97667254,2
516,516,1:48:09,23.68164063,28.97667254,2
517,517,1:51:09,23.68164063,28.97667254,2
518,518,1:54:09,23.68164063,28.97667254,2
519,519,1:57:09,23.68164063,28.97667254,2
520,520,2:00:09,23.68164063,28.97667254,2
521,521,2:03:10,23.68164063,29.66439261,2
522,522,2:06:10,23.68164063,28.97667254,2
523,523,2:09:10,23.68164063,28.97667254,2
524,524,2:12:10,23.68164063,28.97667254,2
525,525,2:15:10,23.68164063,28.97667254,2
526,526,2:18:10,23.68164063,28.97667254,2
527,527,2:21:10,23.68164063,29.66439261,2
528,528,2:24:10,23.68164063,29.66439261,2
529,529,2:27:10,23.68164063,28.97667254,2
530,530,2:30:10,23.68164063,28.97667254,2
531,531,2:33:10,23.68164063,29.66439261,2
532,532,2:36:11,23.92578125,29.66439261,2
533,533,2:39:11,23.68164063,28.97667254,2
534,534,2:42:11,23.68164063,28.97667254,2
535,535,2:45:11,23.68164063,28.97667254,2
536,536,2:48:11,23.68164063,28.97667254,2
537,537,2:51:11,23.68164063,28.97667254,2
538,538,2:54:11,23.4375,28.97667254,2
539,539,2:57:11,23.68164063,28.28895246,2
540,540,3:00:11,23.68164063,28.97667254,2
541,541,3:03:11,23.68164063,28.97667254,2
542,542,3:06:11,23.4375,28.97667254,2
543,543,3:09:11,23.19335938,28.97667254,2
544,544,3:12:12,23.4375,28.97667254,2
545,545,3:15:12,23.4375,28.97667254,2
546,546,3:18:12,23.4375,28.97667254,2
547,547,3:21:12,23.4375,28.97667254,2
548,548,3:24:12,23.4375,28.97667254,2
549,549,3:27:12,23.4375,28.97667254,2
550,550,3:30:12,23.4375,28.97667254,2
551,551,3:33:12,23.4375,28.28895246,2
552,552,3:36:12,23.4375,28.97667254,2
553,553,3:39:12,23.4375,28.28895246,2
554,554,3:42:13,23.19335938,28.97667254,2
555,555,3:45:13,23.4375,28.97667254,2
556,556,3:48:13,23.4375,28.28895246,2
557,557,3:51:13,23.4375,28.28895246,2
558,558,3:54:13,23.4375,28.28895246,2
559,559,3:57:13,23.4375,28.28895246,2
560,560,4:00:13,23.4375,28.28895246,2
561,561,4:03:13,23.68164063,28.28895246,2
562,562,4:06:13,23.68164063,28.97667254,2
563,563,4:09:13,23.4375,28.97667254,2
564,564,4:12:13,23.4375,28.28895246,2
565,565,4:15:14,23.68164063,28.97667254,2
566,566,4:18:14,23.4375,28.28895246,2
567,567,4:21:14,23.4375,28.28895246,2
568,568,4:24:14,23.19335938,28.28895246,2
569,569,4:27:14,23.4375,28.28895246,2
570,570,4:30:14,23.68164063,28.28895246,2
571,571,4:33:14,23.19335938,28.97667254,2
572,572,4:36:14,23.4375,28.28895246,2
573,573,4:39:14,23.19335938,28.28895246,2
574,574,4:42:14,23.68164063,28.28895246,2
575,575,4:45:14,23.4375,28.28895246,2
576,576,4:48:14,23.4375,28.28895246,2
577,577,4:51:15,23.4375,28.28895246,2
578,578,4:54:15,23.4375,28.28895246,2
579,579,4:57:15,23.4375,28.97667254,2
580,580,5:00:15,23.4375,28.28895246,2
